0.427, -3.571e-6
0.428, -3.568e-6
0.429, -3.563e-6
0.430, -3.559e-6
0.431, -3.557e-6
0.432, -3.551e-6
0.433, -3.548e-6
0.434, -3.545e-6
0.435, -3.540e-6
0.436, -3.537e-6
0.437, -3.535e-6
0.438, -3.531e-6
0.439, -3.529e-6
0.440, -3.524e-6
0.441, -3.522e-6
0.442, -3.520e-6
0.443, -3.516e-6
0.444, -3.515e-6
0.445, -3.511e-6
0.446, -3.509e-6
0.447, -3.509e-6
0.448, -3.504e-6
0.449, -3.503e-6
0.450, -3.502e-6
0.451, -3.499e-6
0.452, -3.499e-6
0.453, -3.496e-6
0.454, -3.496e-6
0.455, -3.495e-6
0.456, -3.493e-6
0.457, -3.492e-6
0.458, -3.493e-6
0.459, -3.490e-6
0.460, -3.490e-6
0.461, -3.490e-6
0.462, -3.489e-6
0.463, -3.490e-6
0.464, -3.487e-6
0.465, -3.488e-6
0.466, -3.489e-6
0.467, -3.488e-6
0.468, -3.489e-6
0.469, -3.489e-6
0.470, -3.488e-6
0.471, -3.491e-6
0.472, -3.490e-6
0.473, -3.490e-6
0.474, -3.493e-6
0.475, -3.492e-6
0.476, -3.493e-6
0.477, -3.495e-6
0.478, -3.495e-6
0.479, -3.498e-6
0.480, -3.497e-6
0.481, -3.499e-6
0.482, -3.501e-6
0.483, -3.501e-6
0.484, -3.504e-6
0.485, -3.505e-6
0.486, -3.505e-6
0.487, -3.510e-6
0.488, -3.509e-6
0.489, -3.511e-6
0.490, -3.514e-6
0.491, -3.513e-6
0.492, -3.517e-6
0.493, -3.517e-6
0.494, -3.519e-6
0.495, -3.522e-6
0.496, -3.521e-6
0.497, -3.523e-6
0.498, -3.526e-6
0.499, -3.526e-6
0.500, -3.298e-6
0.499, -3.085e-6
0.498, -3.011e-6
0.497, -2.953e-6
0.496, -2.908e-6
0.495, -2.866e-6
0.494, -2.829e-6
0.493, -2.794e-6
0.492, -2.760e-6
0.491, -2.733e-6
0.490, -2.705e-6
0.489, -2.677e-6
0.488, -2.653e-6
0.487, -2.628e-6
0.486, -2.606e-6
0.485, -2.584e-6
0.484, -2.562e-6
0.483, -2.544e-6
0.482, -2.524e-6
0.481, -2.503e-6
0.480, -2.487e-6
0.479, -2.469e-6
0.478, -2.452e-6
0.477, -2.437e-6
0.476, -2.419e-6
0.475, -2.406e-6
0.474, -2.392e-6
0.473, -2.376e-6
0.472, -2.363e-6
0.471, -2.349e-6
0.470, -2.336e-6
0.469, -2.324e-6
0.468, -2.310e-6
0.467, -2.300e-6
0.466, -2.288e-6
0.465, -2.276e-6
